time,wave_elevation
2111.5,1.44128
2111.6,1.49251
2111.7,1.5237
2111.8,1.53216
2111.9,1.51463
2112.0,1.46668
2112.1,1.38491
2112.2,1.26564
2112.3,1.10614
2112.4,0.906451
2112.5,0.667946
2112.6,0.395116
2112.7,0.095181
2112.8,-0.222852
2112.9,-0.54674
2113.0,-0.863551
2113.1,-1.16096
2113.2,-1.42622
2113.3,-1.64829
2113.4,-1.81877
2113.5,-1.93192
2113.6,-1.98506
2113.7,-1.97903
2113.8,-1.91703
2113.9,-1.80529
2114.0,-1.65134
2114.1,-1.46457
2114.2,-1.25401
2114.3,-1.02903
2114.4,-0.798508
2114.5,-0.569853
2114.6,-0.350276
2114.7,-0.144468
2114.8,0.0434603
2114.9,0.209798
2115.0,0.353064
2115.1,0.471776
2115.2,0.565844
2115.3,0.634953
2115.4,0.679755
2115.5,0.701744
2115.6,0.702422
2115.7,0.684372
2115.8,0.650212
2115.9,0.603293
2116.0,0.547103
2116.1,0.485403
2116.2,0.422431
2116.3,0.361613
2116.4,0.306964
2116.5,0.261571
2116.6,0.228012
2116.7,0.208355
2116.8,0.203333
2116.9,0.213362
2117.0,0.237351
2117.1,0.273373
2117.2,0.318532
2117.3,0.369384
2117.4,0.421233
2117.5,0.469487
2117.6,0.509587
2117.7,0.536566
2117.8,0.547165
2117.9,0.538104
2118.0,0.508063
2118.1,0.456787
2118.2,0.386061
2118.3,0.298715
2118.4,0.199796
2118.5,0.0944696
2118.6,-0.0108329
2118.7,-0.110319
2118.8,-0.198023
2118.9,-0.269401
2119.0,-0.321283
2119.1,-0.352578
2119.2,-0.364246
2119.3,-0.358613
2119.4,-0.340713
2119.5,-0.315798
2119.6,-0.290478
2119.7,-0.270956
2119.8,-0.262891
2119.9,-0.270526
2120.0,-0.295975
2120.1,-0.339048
2120.2,-0.397188
2120.3,-0.465163
2120.4,-0.535516
2120.5,-0.599118
2120.6,-0.646014
2120.7,-0.666045
2120.8,-0.649641
2120.9,-0.588977
2121.0,-0.479017
2121.1,-0.317229
2121.2,-0.104717
2121.3,0.153408
2121.4,0.448119
2121.5,0.767901
2121.6,1.09763
2121.7,1.42162
2121.8,1.72327
2121.9,1.98453
2122.0,2.19146
2122.1,2.33151
2122.2,2.39586
2122.3,2.37966
2122.4,2.28278
2122.5,2.10912
2122.6,1.86726
2122.7,1.56867
2122.8,1.22697
2122.9,0.859294
2123.0,0.480567
2123.1,0.106312
2123.2,-0.249387
2123.3,-0.576362
2123.4,-0.86514
2123.5,-1.11103
2123.6,-1.31204
2123.7,-1.46909
2123.8,-1.58544
2123.9,-1.66577
2124.0,-1.71659
2124.1,-1.74427
2124.2,-1.75649
2124.3,-1.75953
2124.4,-1.7595
2124.5,-1.76162
2124.6,-1.77034
2124.7,-1.78867
2124.8,-1.81812
2124.9,-1.85898
2125.0,-1.90992
2125.1,-1.96754
2125.2,-2.02708
2125.3,-2.08145
2125.4,-2.12274
2125.5,-2.1414
2125.6,-2.12823
2125.7,-2.07429
2125.8,-1.97217
2125.9,-1.8178
2126.0,-1.60965
2126.1,-1.3518
2126.2,-1.0519
2126.3,-0.721831
2126.4,-0.379158
2126.5,-0.0415481
2126.6,0.270698
2126.7,0.538139
2126.8,0.745271
2126.9,0.879487
2127.0,0.935441
2127.1,0.914326
2127.2,0.825009
2127.3,0.68174
2127.4,0.50559
2127.5,0.320936
2127.6,0.152272
2127.7,0.024118
2127.8,-0.0427862
2127.9,-0.0341833
2128.0,0.0582576
2128.1,0.234422
2128.2,0.48713
2128.3,0.80205
2128.4,1.16011
2128.5,1.53937
2128.6,1.91574
2128.7,2.26918
2128.8,2.58087
2128.9,2.83698
2129.0,3.02925
2129.1,3.15488
2129.2,3.21625
2129.3,3.21916
2129.4,3.17175
2129.5,3.08317
2129.6,2.96242
2129.7,2.81637
2129.8,2.64993
2129.9,2.46612
2130.0,2.26466
2130.1,2.04453
2130.2,1.80409
2130.3,1.54163
2130.4,1.25745
2130.5,0.954102
2130.6,0.635391
2130.7,0.309047
2130.8,-0.0163903
2130.9,-0.328832
2131.0,-0.616909
2131.1,-0.86984
2131.2,-1.07763
2131.3,-1.23265
2131.4,-1.32988
2131.5,-1.36852
2131.6,-1.35056
2131.7,-1.28181
2131.8,-1.17126
2131.9,-1.02998
2132.0,-0.871529
2132.1,-0.710265
2132.2,-0.560753
2132.3,-0.437099
2132.4,-0.352098
2132.5,-0.31654
2132.6,-0.338096
2132.7,-0.421071
2132.8,-0.566297
2132.9,-0.769309
2133.0,-1.02308
2133.1,-1.31514
2133.2,-1.63136
2133.3,-1.95441
2133.4,-2.26481
2133.5,-2.54593
2133.6,-2.78078
2133.7,-2.95628
2133.8,-3.06369
2133.9,-3.0985
2134.0,-3.06225
2134.1,-2.9606
2134.2,-2.80338
2134.3,-2.60318
2134.4,-2.3741
2134.5,-2.12928
2134.6,-1.87966
2134.7,-1.63278
2134.8,-1.39266
2134.9,-1.15913
2135.0,-0.927816
2135.1,-0.692423
2135.2,-0.444838
2135.3,-0.178629
2135.4,0.110543
2135.5,0.423701
2135.6,0.755878
2135.7,1.09961
2135.8,1.44097
2135.9,1.76399
2136.0,2.05176
2136.1,2.28728
2136.2,2.45825
2136.3,2.55589
2136.4,2.57755
2136.5,2.52835
2136.6,2.41896
2136.7,2.26523
2136.8,2.08674
2136.9,1.90457
2137.0,1.73767
2137.1,1.60159
2137.2,1.50703
2137.3,1.45718
2137.4,1.44921
2137.5,1.47349
2137.6,1.51617
2137.7,1.55993
2137.8,1.58769
2137.9,1.58352
2138.0,1.53543
2138.1,1.43731
2138.2,1.28822
2138.3,1.09286
2138.4,0.862119
2138.5,0.609302
2138.6,0.349463
2138.7,0.0968884
2138.8,-0.134742
2138.9,-0.336985
2139.0,-0.504591
2139.1,-0.637524
2139.2,-0.739227
2139.3,-0.815845
2139.4,-0.875338
2139.5,-0.926132
2139.6,-0.974109
2139.7,-1.0244
2139.8,-1.0776
2139.9,-1.13226
2140.0,-1.18405
2140.1,-1.22656
2140.2,-1.25332
2140.3,-1.25765
2140.4,-1.23502
2140.5,-1.18322
2140.6,-1.10258
2140.7,-0.996859
2140.8,-0.871547
2140.9,-0.735358
2141.0,-0.596773
2141.1,-0.464914
2141.2,-0.348728
2141.3,-0.254539
2141.4,-0.188191
2141.5,-0.152717
2141.6,-0.149811
2141.7,-0.179058
2141.8,-0.239454
2141.9,-0.328066
2142.0,-0.442067
2142.1,-0.57724
2142.2,-0.729312
2142.3,-0.892358
2142.4,-1.05991
2142.5,-1.22389
2142.6,-1.37594
2142.7,-1.5057
2142.8,-1.60303
2142.9,-1.65818
2143.0,-1.66201
2143.1,-1.60844
2143.2,-1.49385
2143.3,-1.31855
2143.4,-1.08716
2143.5,-0.80807
2143.6,-0.49421
2143.7,-0.159487
2143.8,0.179542
2143.9,0.505263
2144.0,0.804332
2144.1,1.06407
2144.2,1.2771
2144.3,1.44028
2144.4,1.55471
2144.5,1.62688
2144.6,1.66555
2144.7,1.68327
2144.8,1.69167
2144.9,1.70238
2145.0,1.72471
2145.1,1.76487
2145.2,1.82463
2145.3,1.90235
2145.4,1.99176
2145.5,2.08378
2145.6,2.16753
2145.7,2.23049
2145.8,2.26108
2145.9,2.24885
2146.0,2.18635
2146.1,2.06923
2146.2,1.89642
2146.3,1.67137
2146.4,1.40048
2146.5,1.09313
2146.6,0.761657
2146.7,0.418278
2146.8,0.0767931
2146.9,-0.249527
2147.0,-0.549263
2147.1,-0.811716
2147.2,-1.03093
2147.3,-1.20189
2147.4,-1.32278
2147.5,-1.3957
2147.6,-1.42457
2147.7,-1.41592
2147.8,-1.37736
2147.9,-1.31796
2148.0,-1.24638
2148.1,-1.17052
2148.2,-1.09782
2148.3,-1.03315
2148.4,-0.980049
2148.5,-0.939694
2148.6,-0.911598
2148.7,-0.893959
2148.8,-0.884319
2148.9,-0.879727
2149.0,-0.877434
2149.1,-0.875788
2149.2,-0.873978
2149.3,-0.871673
2149.4,-0.869476
2149.5,-0.868229
2149.6,-0.868538
2149.7,-0.869882
2149.8,-0.870662
2149.9,-0.867714
2150.0,-0.856154
2150.1,-0.830678
2150.2,-0.785065
2150.3,-0.713518
2150.4,-0.612016
2150.5,-0.478464
2150.6,-0.314035
2150.7,-0.122762
2150.8,0.0881245
2150.9,0.307278
2151.0,0.524538
2151.1,0.726562
2151.2,0.903347
2151.3,1.04578
2151.4,1.14856
2151.5,1.21097
2151.6,1.23601
2151.7,1.23065
2151.8,1.20426
2151.9,1.1671
2152.0,1.12944
2152.1,1.09871
2152.2,1.07895
2152.3,1.07014
2152.4,1.06773
2152.5,1.0624
2152.6,1.04366
2152.7,0.998875
2152.8,0.917054
2152.9,0.790286
2153.0,0.615001
2153.1,0.393252
2153.2,0.132786
2153.3,-0.152824
2153.4,-0.446858
2153.5,-0.730543
2153.6,-0.985621
2153.7,-1.19779
2153.8,-1.35653
2153.9,-1.45827
2154.0,-1.50635
2154.1,-1.5103
2154.2,-1.48418
2154.3,-1.44553
2154.4,-1.41152
2154.5,-1.39723
2154.6,-1.41261
2154.7,-1.4615
2154.8,-1.54078
2154.9,-1.63944
2155.0,-1.7423
2155.1,-1.82986
2155.2,-1.88167
2155.3,-1.88039
2155.4,-1.81196
2155.5,-1.66913
2155.6,-1.45253
2155.7,-1.16985
2155.8,-0.834169
2155.9,-0.465337
2156.0,-0.083656
2156.1,0.291768
2156.2,0.643211
2156.3,0.960207
2156.4,1.23555
2156.5,1.47033
2156.6,1.67002
2156.7,1.84355
2156.8,2.00124
2156.9,2.15172
2157.0,2.301
2157.1,2.44976
2157.2,2.59369
2157.3,2.72241
2157.4,2.82228
2157.5,2.87729
2157.6,2.87197
2157.7,2.79449
2157.8,2.63768
2157.9,2.40304
2158.0,2.09825
2158.1,1.73972
2158.2,1.34875
2158.3,0.950863
2158.4,0.574228
2158.5,0.241948
2158.6,-0.0257879
2158.7,-0.216487
2158.8,-0.326334
2158.9,-0.359222
2159.0,-0.327753
2159.1,-0.249625
2159.2,-0.146644
2159.3,-0.0401602
2159.4,0.0498663
2159.5,0.107776
2159.6,0.125159
2159.7,0.098982
2159.8,0.0331445
2159.9,-0.0634647
2160.0,-0.178294
2160.1,-0.298082
2160.2,-0.410233
2160.3,-0.505073
2160.4,-0.57706
2160.5,-0.625529
2160.6,-0.654217
2160.7,-0.670605
2160.8,-0.684253
2160.9,-0.705352
2161.0,-0.743208
2161.1,-0.803668
2161.2,-0.890128
2161.3,-1.00151
2161.4,-1.13229
2161.5,-1.27525
2161.6,-1.41992
2161.7,-1.55625
2161.8,-1.67465
2161.9,-1.76683
2162.0,-1.82817
2162.1,-1.85657
2162.2,-1.8521
2162.3,-1.81849
2162.4,-1.75999
2162.5,-1.68172
2162.6,-1.58894
2162.7,-1.48619
2162.8,-1.37623
2162.9,-1.26158
2163.0,-1.14332
2163.1,-1.02173
2163.2,-0.897644
2163.3,-0.771457
2163.4,-0.645185
2163.5,-0.521174
2163.6,-0.401951
2163.7,-0.290855
2163.8,-0.190272
2163.9,-0.102476
2164.0,-0.0273779
2164.1,0.0357519
2164.2,0.0902775
2164.3,0.140178
2164.4,0.19054
2164.5,0.246363
2164.6,0.311759
2164.7,0.389808
2164.8,0.480624
2164.9,0.582298
2165.0,0.690678
2165.1,0.799833
2165.2,0.902758
2165.3,0.992683
2165.4,1.06326
2165.5,1.11138
2165.6,1.13535
2165.7,1.13742
2165.8,1.12241
2165.9,1.09699
2166.0,1.06972
2166.1,1.04914
2166.2,1.04302
2166.3,1.05678
2166.4,1.09314
2166.5,1.15162
2166.6,1.22862
2166.7,1.31788
2166.8,1.41154
2166.9,1.50087
2167.0,1.57761
2167.1,1.63519
2167.2,1.66954
2167.3,1.67856
2167.4,1.66351
2167.5,1.62749
2167.6,1.57479
2167.7,1.51088
2167.8,1.43977
2167.9,1.36532
2168.0,1.28832
2168.1,1.20889
2168.2,1.1237
2168.3,1.02941
2168.4,0.92151
2168.5,0.795864
2168.6,0.649994
2168.7,0.482525
2168.8,0.295036
2168.9,0.0918886
2169.0,-0.122584
2169.1,-0.340226
2169.2,-0.554959
2169.3,-0.759773
2169.4,-0.948917
2169.5,-1.11998
2169.6,-1.27182
2169.7,-1.40609
2169.8,-1.52638
2169.9,-1.6367
2170.0,-1.74146
2170.1,-1.84405
2170.2,-1.94646
2170.3,-2.04743
2170.4,-2.14373
2170.5,-2.22961
2170.6,-2.29752
2170.7,-2.33892
2170.8,-2.34587
2170.9,-2.31167
2171.0,-2.23252
2171.1,-2.10737
2171.2,-1.93915
2171.3,-1.73421
2171.4,-1.50178
2171.5,-1.25326
2171.6,-1.00099
2171.7,-0.755841
2171.8,-0.527872
2171.9,-0.324744
2172.0,-0.149991
2172.1,-0.00406513
2172.2,0.115995
2172.3,0.215571
2172.4,0.301522
2172.5,0.381656
2172.6,0.462579
2172.7,0.549768
2172.8,0.645626
2172.9,0.749541
2173.0,0.858633
2173.1,0.966945
2173.2,1.06637
2173.3,1.14834
2173.4,1.20383
2173.5,1.22491
2173.6,1.20525
2173.7,1.14195
2173.8,1.03375
2173.9,0.883557
2174.0,0.69702
2174.1,0.481373
2174.2,0.24667
2174.3,0.00250571
2174.4,-0.239348
2174.5,-0.469046
2174.6,-0.677987
2174.7,-0.858578
2174.8,-1.00571
2174.9,-1.11605
2175.0,-1.18887
2175.1,-1.225
2175.2,-1.22688
2175.3,-1.19868
2175.4,-1.14446
2175.5,-1.06972
2175.6,-0.978906
2175.7,-0.876136
2175.8,-0.764892
2175.9,-0.648102
2176.0,-0.526333
2176.1,-0.40012
2176.2,-0.26772
2176.3,-0.127537
2176.4,0.022403
2176.5,0.185232
2176.6,0.362787
2176.7,0.556843
2176.8,0.768227
2176.9,0.994816
2177.0,1.23515
2177.1,1.48449
2177.2,1.73681
2177.3,1.98596
2177.4,2.22268
2177.5,2.43855
2177.6,2.62544
2177.7,2.77521
2177.8,2.88098
2177.9,2.93737
2178.0,2.94146
2178.1,2.89233
2178.2,2.7917
2178.3,2.64351
2178.4,2.45405
2178.5,2.23135
2178.6,1.9846
2178.7,1.72437
2178.8,1.46082
2178.9,1.20413
2179.0,0.962962
2179.1,0.744933
2179.2,0.554411
2179.3,0.39415
2179.4,0.264906
2179.5,0.163298
2179.6,0.0853285
2179.7,0.023662
2179.8,-0.0292456
2179.9,-0.081869
2180.0,-0.142878
2180.1,-0.219448
2180.2,-0.31811
2180.3,-0.442744
2180.4,-0.594437
2180.5,-0.772681
2180.6,-0.973986
2180.7,-1.19267
2180.8,-1.42226
2180.9,-1.65337
2181.0,-1.87808
2181.1,-2.08776
2181.2,-2.27513
2181.3,-2.4346
2181.4,-2.5611
2181.5,-2.65275
2181.6,-2.70911
2181.7,-2.73133
2181.8,-2.72194
2181.9,-2.68436
2182.0,-2.62293
2182.1,-2.54161
2182.2,-2.44463
2182.3,-2.33524
2182.4,-2.21668
2182.5,-2.09096
2182.6,-1.95976
2182.7,-1.8237
2182.8,-1.68304
2182.9,-1.53844
2183.0,-1.38924
2183.1,-1.23598
2183.2,-1.0782
2183.3,-0.916475
2183.4,-0.752458
2183.5,-0.587059
2183.6,-0.422689
2183.7,-0.262271
2183.8,-0.109175
2183.9,0.0323841
2184.0,0.158196
2184.1,0.264255
2184.2,0.346412
2184.3,0.402074
2184.4,0.429054
2184.5,0.427665
2184.6,0.399445
2184.7,0.348392
2184.8,0.279582
2184.9,0.201167
2185.0,0.121149
2185.1,0.0484473
2185.2,-0.00823448
2185.3,-0.0411624
2185.4,-0.0442975
2185.5,-0.0142644
2185.6,0.0500342
2185.7,0.147286
2185.8,0.273509
2185.9,0.423318
2186.0,0.590059
2186.1,0.766698
2186.2,0.947781
2186.3,1.12757
2186.4,1.30306
2186.5,1.47263
2186.6,1.63633
2186.7,1.79538
2186.8,1.95109
2186.9,2.10426
2187.0,2.25507
2187.1,2.40082
2187.2,2.53843
2187.3,2.6607
2187.4,2.75992
2187.5,2.82769
2187.6,2.85532
2187.7,2.83554
2187.8,2.76355
2187.9,2.63819
2188.0,2.46211
2188.1,2.24143
2188.2,1.98629
2188.3,1.70922
2188.4,1.42497
2188.5,1.14749
2188.6,0.8891
2188.7,0.659835
2188.8,0.465914
2188.9,0.309113
2189.0,0.186877
2189.1,0.0932698
2189.2,0.0191313
2189.3,-0.045632
2189.4,-0.111179
2189.5,-0.18691
2189.6,-0.278917
2189.7,-0.391358
2189.8,-0.524129
2189.9,-0.67475
2190.0,-0.837877
2190.1,-1.0074
2190.2,-1.17651
2190.3,-1.33938
2190.4,-1.49092
2190.5,-1.62927
2190.6,-1.75328
2190.7,-1.86429
2190.8,-1.96436
2190.9,-2.05538
2191.0,-2.13894
2191.1,-2.21464
2191.2,-2.28022
2191.3,-2.33143
2191.4,-2.36128
2191.5,-2.36256
2191.6,-2.32698
2191.7,-2.24766
2191.8,-2.11899
2191.9,-1.93924
2192.0,-1.70947
2192.1,-1.43439
2192.2,-1.12267
2192.3,-0.785846
2192.4,-0.436699
2192.5,-0.0896644
2192.6,0.242924
2192.7,0.54947
2192.8,0.820823
2192.9,1.05104
2193.0,1.23742
2193.1,1.37957
2193.2,1.47995
2193.3,1.54124
2193.4,1.56738
2193.5,1.56164
2193.6,1.52649
2193.7,1.46317
2193.8,1.37194
2193.9,1.25277
2194.0,1.10484
2194.1,0.928766
2194.2,0.724689
2194.3,0.495548
2194.4,0.246997
2194.5,-0.0158565
2194.6,-0.283992
2194.7,-0.548654
2194.8,-0.800617
2194.9,-1.02981
2195.0,-1.22852
2195.1,-1.38977
2195.2,-1.50877
2195.3,-1.5833
2195.4,-1.61212
2195.5,-1.59734
2195.6,-1.54209
2195.7,-1.45128
2195.8,-1.33061
2195.9,-1.18751
2196.0,-1.02954
2196.1,-0.86491
2196.2,-0.702185
2196.3,-0.549854
2196.4,-0.416185
2196.5,-0.308275
2196.6,-0.231422
2196.7,-0.188191
2196.8,-0.178822
2196.9,-0.199568
2197.0,-0.242529
2197.1,-0.296549
2197.2,-0.347479
2197.3,-0.379017
2197.4,-0.374883
2197.5,-0.320055
2197.6,-0.203265
2197.7,-0.0179091
2197.8,0.235484
2197.9,0.54863
2198.0,0.907091
2198.1,1.28905
2198.2,1.66773
2198.3,2.01588
2198.4,2.30401
2198.5,2.50854
2198.6,2.61111
2198.7,2.60203
2198.8,2.48143
2198.9,2.25993
2199.0,1.95751
2199.1,1.60045
2199.2,1.22152
2199.3,0.85184
2199.4,0.524221
2199.5,0.26339
2199.6,0.0865057
2199.7,0.0015868
2199.8,0.00641816
2199.9,0.0892864
2200.0,0.22973
2200.1,0.403639
2200.2,0.582836
2200.3,0.74106
2200.4,0.855157
2200.5,0.908057
2200.6,0.890343
2200.7,0.800508
2200.8,0.643837
2200.9,0.433412
2201.0,0.184784
2201.1,-0.0830456
2201.2,-0.352946
2201.3,-0.608472
2201.4,-0.836531
2201.5,-1.03004
2201.6,-1.18561
2201.7,-1.30381
2201.8,-1.38875
2201.9,-1.44607
2202.0,-1.48204
2202.1,-1.50203
2202.2,-1.51024
2202.3,-1.50828
2202.4,-1.49587
2202.5,-1.47131
2202.6,-1.43164
2202.7,-1.37375
2202.8,-1.29531
2202.9,-1.1957
2203.0,-1.07573
2203.1,-0.938025
2203.2,-0.78748
2203.3,-0.62945
2203.4,-0.470792
2203.5,-0.317364
2203.6,-0.173891
2203.7,-0.0434996
2203.8,0.0719403
2203.9,0.173398
2204.0,0.263662
2204.1,0.346723
2204.2,0.427517
2204.3,0.511591
2204.4,0.603288
2204.5,0.706653
2204.6,0.823807
2204.7,0.956215
2204.8,1.10249
2204.9,1.25977
2205.0,1.4245
2205.1,1.59117
2205.2,1.75392
2205.3,1.90589
2205.4,2.03982
2205.5,2.14896
2205.6,2.22637
2205.7,2.266
2205.8,2.26296
2205.9,2.21348
2206.0,2.11571
2206.1,1.96957
2206.2,1.77765
2206.3,1.54412
2206.4,1.27679
2206.5,0.984059
2206.6,0.676199
2206.7,0.364179
2206.8,0.0587986
2206.9,-0.229828
2207.0,-0.493664
2207.1,-0.727303
2207.2,-0.928297
2207.3,-1.09675
2207.4,-1.23594
2207.5,-1.35205
2207.6,-1.45227
2207.7,-1.54532
2207.8,-1.63934
2207.9,-1.7415
2208.0,-1.85743
2208.1,-1.98966
2208.2,-2.13935
2208.3,-2.30393
2208.4,-2.47814
2208.5,-2.65565
2208.6,-2.82819
2208.7,-2.98714
2208.8,-3.12358
2208.9,-3.22904
2209.0,-3.29631
2209.1,-3.31982
2209.2,-3.29521
2209.3,-3.2203
2209.4,-3.09507
2209.5,-2.92066
2209.6,-2.7009
2209.7,-2.44076
2209.8,-2.14631
2209.9,-1.82641
2210.0,-1.48949
2210.1,-1.14404
2210.2,-0.799119
2210.3,-0.462988
2210.4,-0.142195
2210.5,0.158354
2210.6,0.436545
2210.7,0.692737
2210.8,0.928726
2210.9,1.14855
2211.0,1.35809
2211.1,1.56195
2211.2,1.76598
2211.3,1.97259
2211.4,2.18208
2211.5,2.39253
2211.6,2.59848
2211.7,2.79226
2211.8,2.96484
2211.9,3.10559
2212.0,3.20634
2212.1,3.2601
2212.2,3.26406
2212.3,3.21852
2212.4,3.12926
2212.5,3.00468
2212.6,2.85624
2212.7,2.69717
2212.8,2.53904
2212.9,2.39272
2213.0,2.26368
2213.1,2.15321
2213.2,2.05742
2213.3,1.96727
2213.4,1.87096
2213.5,1.75399
2213.6,1.60309
2213.7,1.40762
2213.8,1.16114
2213.9,0.865325
2214.0,0.527425
2214.1,0.161877
2214.2,-0.211258
2214.3,-0.567663
2214.4,-0.88264
2214.5,-1.13383
2214.6,-1.30247
2214.7,-1.37804
2214.8,-1.35759
2214.9,-1.24701
2215.0,-1.06092
2215.1,-0.820292
2215.2,-0.54943
2215.3,-0.274481
2215.4,-0.0211795
2215.5,0.191107
2215.6,0.348008
2215.7,0.441943
2215.8,0.473204
2215.9,0.447336
2216.0,0.374674
2216.1,0.267985
2216.2,0.139814
2216.3,0.000280584
2216.4,-0.143158
2216.5,-0.288323
2216.6,-0.435861
2216.7,-0.590136
2216.8,-0.757168
2216.9,-0.941358
2217.0,-1.14579
2217.1,-1.36965
2217.2,-1.60709
2217.3,-1.84833
2217.4,-2.07851
2217.5,-2.28165
2217.6,-2.44164
2217.7,-2.54429
2217.8,-2.57989
2217.9,-2.54515
2218.0,-2.44352
2218.1,-2.28508
2218.2,-2.08582
2218.3,-1.86546
2218.4,-1.64504
2218.5,-1.44385
2218.6,-1.27719
2218.7,-1.1541
2218.8,-1.07649
2218.9,-1.03866
2219.0,-1.02819
2219.1,-1.02844
2219.2,-1.02038
2219.3,-0.986322
2219.4,-0.911742
2219.5,-0.788031
2219.6,-0.613919
2219.7,-0.395636
2219.8,-0.146007
2219.9,0.115732
2220.0,0.3695
2220.1,0.593955
2220.2,0.771062
2220.3,0.889048
2220.4,0.94159
2220.5,0.931511
2220.6,0.867845
2220.7,0.766697
2220.8,0.646211
2220.9,0.527026
2221.0,0.428344
2221.1,0.363788
2221.2,0.342644
2221.3,0.367091
2221.4,0.431988
2221.5,0.527219
2221.6,0.638416
2221.7,0.748828
2221.8,0.842723
2221.9,0.906445
2222.0,0.930759
2222.1,0.911717
2222.2,0.851021
2222.3,0.755277
2222.4,0.63504
2222.5,0.503231
2222.6,0.373814
2222.7,0.258723
2222.8,0.167863
2222.9,0.108473
2223.0,0.083263
2223.1,0.0920514
2223.2,0.131497
2223.3,0.197333
2223.4,0.283303
2223.5,0.384384
2223.6,0.495968
2223.7,0.615099
2223.8,0.740012
2223.9,0.86957
2224.0,1.00312
2224.1,1.14025
2224.2,1.27843
2224.3,1.41504
2224.4,1.5443
2224.5,1.65998
2224.6,1.75483
2224.7,1.82079
2224.8,1.85107
2224.9,1.8404
2225.0,1.78598
2225.1,1.68757
2225.2,1.54821
2225.3,1.37377
2225.4,1.17309
2225.5,0.955821
2225.6,0.732669
2225.7,0.513805
2225.8,0.308642
2225.9,0.124601
2226.0,-0.0332687
2226.1,-0.1619
2226.2,-0.261163
2226.3,-0.332674
2226.4,-0.378926
2226.5,-0.404699
2226.6,-0.415065
2226.7,-0.415511
2226.8,-0.412091
2226.9,-0.41039
2227.0,-0.416812
2227.1,-0.436783
2227.2,-0.475913
2227.3,-0.538915
2227.4,-0.62913
2227.5,-0.74859
2227.6,-0.89742
2227.7,-1.07207
2227.8,-1.26762
2227.9,-1.47492
2228.0,-1.68236
2228.1,-1.87764
2228.2,-2.04581
2228.3,-2.17293
2228.4,-2.2464
2228.5,-2.25657
2228.6,-2.19786
2228.7,-2.069
2228.8,-1.87387
2228.9,-1.62174
2229.0,-1.32529
2229.1,-1.00106
2229.2,-0.665849
2229.3,-0.337275
2229.4,-0.0316881
2229.5,0.238056
2229.6,0.462103
2229.7,0.635876
2229.8,0.757425
2229.9,0.828923
2230.0,0.855147
2230.1,0.841971
2230.2,0.795582
2230.3,0.721119
2230.4,0.622815
2230.5,0.50232
2230.6,0.360149
2230.7,0.195641
2230.8,0.00725211
2230.9,-0.20484
2231.0,-0.439578
2231.1,-0.693589
2231.2,-0.959265
2231.3,-1.22808
2231.4,-1.48616
2231.5,-1.71958
2231.6,-1.91358
2231.7,-2.05306
2231.8,-2.12585
2231.9,-2.12204
2232.0,-2.03665
2232.1,-1.86897
2232.2,-1.62299
2232.3,-1.30715
2232.4,-0.934417
2232.5,-0.519061
2232.6,-0.0784501
2232.7,0.371878
2232.8,0.815331
2232.9,1.23735
2233.0,1.6268
2233.1,1.97307
2233.2,2.27069
2233.3,2.51469
2233.4,2.70201
2233.5,2.83239
2233.6,2.90553
2233.7,2.92276
2233.8,2.88509
2233.9,2.79541
2234.0,2.65604
2234.1,2.47094
2234.2,2.24515
2234.3,1.98384
2234.4,1.69568
2234.5,1.38779
2234.6,1.06998
2234.7,0.752115
2234.8,0.442635
2234.9,0.151811
2235.0,-0.112881
2235.1,-0.345789
2235.2,-0.542487
2235.3,-0.701122
2235.4,-0.821724
2235.5,-0.906248
2235.6,-0.957849
2235.7,-0.981144
2235.8,-0.980514
2235.9,-0.960518
2236.0,-0.925191
2236.1,-0.87738
2236.2,-0.819072
2236.3,-0.751028
2236.4,-0.673477
2236.5,-0.586127
2236.6,-0.488446
2236.7,-0.380117
2236.8,-0.261986
2236.9,-0.13574
2237.0,-0.00462647
2237.1,0.127099
2237.2,0.254354
2237.3,0.37075
2237.4,0.4693
2237.5,0.544304
2237.6,0.589776
2237.7,0.602125
2237.8,0.578731
2237.9,0.519836
2238.0,0.42792
2238.1,0.307492
2238.2,0.165612
2238.3,0.0100928
2238.4,-0.149082
2238.5,-0.302777
2238.6,-0.441872
2238.7,-0.558618
2238.8,-0.647075
2238.9,-0.702936
2239.0,-0.72514
2239.1,-0.714469
2239.2,-0.673863
2239.3,-0.607831
2239.4,-0.52264
2239.5,-0.424442
2239.6,-0.319591
2239.7,-0.213839
2239.8,-0.111934
2239.9,-0.0175846
2240.0,0.0669365
2240.1,0.140311
2240.2,0.202499
2240.3,0.253312
2240.4,0.293152
2240.5,0.322058
2240.6,0.339557
2240.7,0.344537
2240.8,0.335333
2240.9,0.309771
2241.0,0.265397
2241.1,0.20038
2241.2,0.113117
2241.3,0.00295062
2241.4,-0.129253
2241.5,-0.281885
2241.6,-0.450755
2241.7,-0.631325
2241.8,-0.817846
2241.9,-1.0031
2242.0,-1.17971
2242.1,-1.34107
2242.2,-1.47978
2242.3,-1.59063
2242.4,-1.66833
2242.5,-1.70975
2242.6,-1.71272
2242.7,-1.67731
2242.8,-1.60461
2242.9,-1.49759
2243.0,-1.36054
2243.1,-1.1991
2243.2,-1.01918
2243.3,-0.828348
2243.4,-0.633843
2243.5,-0.442549
2243.6,-0.260998
2243.7,-0.0940064
2243.8,0.0548253
2243.9,0.183736
